date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:00:48	775806/775806	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:43%20GMT	https://www.trendyol.com/sr?wb=164648&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/srba4f.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:48	776848/776848	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:44%20GMT	https://www.trendyol.com/sr?wb=165032&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr0142.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:49	753452/753452	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:44%20GMT	https://www.trendyol.com/sr?wb=624&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/srac27.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:49	761004/761004	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:45%20GMT	https://www.trendyol.com/sr?wb=651&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr9649.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:50	757789/757789	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:45%20GMT	https://www.trendyol.com/sr?wb=653&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr3552.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:50	754275/754275	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:46%20GMT	https://www.trendyol.com/sr?wb=944&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr19be.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:51	755382/755382	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:46%20GMT	https://www.trendyol.com/sr?wb=101666&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr2b0b.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:51	765882/765882	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:47%20GMT	https://www.trendyol.com/sr?wb=103010&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr479e.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:52	771018/771018	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:47%20GMT	https://www.trendyol.com/sr?wb=103478&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr9ec2.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:52	749158/749158	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:48%20GMT	https://www.trendyol.com/sr?wb=104962&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr836a.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:53	748404/748404	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:49%20GMT	https://www.trendyol.com/sr?wb=105376&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr5bc6.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:53	756333/756333	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:49%20GMT	https://www.trendyol.com/sr?wb=109547&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr4295.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:54	745106/745106	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:50%20GMT	https://www.trendyol.com/sr?wb=146389&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr5017.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:54	739902/739902	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:50%20GMT	https://www.trendyol.com/sr?wb=150411&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr20ba.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:55	761214/761214	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:50%20GMT	https://www.trendyol.com/sr?wb=150625&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/srb8cb.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:55	754467/754467	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:51%20GMT	https://www.trendyol.com/sr?wb=163517&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr9dee-2.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:56	761695/761695	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:51%20GMT	https://www.trendyol.com/sr?wb=163652&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr02d0.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:56	756726/756726	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:52%20GMT	https://www.trendyol.com/sr?wb=163755&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr45de.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:57	756687/756687	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:52%20GMT	https://www.trendyol.com/sr?wb=164479&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr6135.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:57	746807/746807	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:53%20GMT	https://www.trendyol.com/sr?wb=165206&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/srca95.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:58	757354/757354	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:53%20GMT	https://www.trendyol.com/sr?wb=166177&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr01c9.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:58	749335/749335	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:54%20GMT	https://www.trendyol.com/sr?wb=950&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/srf57b.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:59	749353/749353	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:54%20GMT	https://www.trendyol.com/sr?wb=101900&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr5f30.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:00:59	742240/742240	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:55%20GMT	https://www.trendyol.com/sr?wb=102265&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/src34c.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:00	744310/744310	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:55%20GMT	https://www.trendyol.com/sr?wb=102285&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sref67.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:00	748742/748742	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:56%20GMT	https://www.trendyol.com/sr?wb=102367&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sre83c.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:01	738982/738982	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:56%20GMT	https://www.trendyol.com/sr?wb=103138&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr63d7.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:01	737044/737044	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:57%20GMT	https://www.trendyol.com/sr?wb=107794&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr6666.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:02	740886/740886	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:57%20GMT	https://www.trendyol.com/sr?wb=108018&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/srce5f.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:02	752041/752041	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:58%20GMT	https://www.trendyol.com/sr?wb=110817&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/srcc77.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:02	759877/759877	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:58%20GMT	https://www.trendyol.com/sr?wb=136&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr907b.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:03	766813/766813	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:59%20GMT	https://www.trendyol.com/sr?wb=146033&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr0bbe.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:03	744903/744903	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2020:59:59%20GMT	https://www.trendyol.com/sr?wb=147906&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr9ea4.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:04	751651/751651	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:00%20GMT	https://www.trendyol.com/sr?wb=148070&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sra9f1.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:04	727865/727865	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:00%20GMT	https://www.trendyol.com/sr?wb=151355&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr1e44.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:05	742817/742817	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:01%20GMT	https://www.trendyol.com/sr?wb=151785&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr37fd.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:05	753149/753149	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:01%20GMT	https://www.trendyol.com/sr?wb=152577&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr4ca2.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:06	752118/752118	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:02%20GMT	https://www.trendyol.com/sr?wb=159553&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr1ac3.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:06	755499/755499	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:02%20GMT	https://www.trendyol.com/sr?wb=163325&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr2d05.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:07	736477/736477	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:03%20GMT	https://www.trendyol.com/sr?wb=164256&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr4442.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:07	736583/736583	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:03%20GMT	https://www.trendyol.com/sr?wb=164430&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/srf43d.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:08	747311/747311	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:04%20GMT	https://www.trendyol.com/sr?wb=164480&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr5ac6.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:08	750928/750928	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:04%20GMT	https://www.trendyol.com/sr?wb=165644&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr71b8.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:09	747134/747134	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:05%20GMT	https://www.trendyol.com/sr?wb=234&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/src198.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:10	753093/753093	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:06%20GMT	https://www.trendyol.com/sr?wb=262&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/srcfa6.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:10	741589/741589	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:06%20GMT	https://www.trendyol.com/sr?wb=271&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr7b23.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:11	744492/744492	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:06%20GMT	https://www.trendyol.com/sr?wb=101808&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr8aa9.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:11	735823/735823	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:07%20GMT	https://www.trendyol.com/sr?wb=101821&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr219e.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:12	743616/743616	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:08%20GMT	https://www.trendyol.com/sr?wb=102112&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sreacd.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:12	737889/737889	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:08%20GMT	https://www.trendyol.com/sr?wb=102323&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr14ca.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:13	737831/737831	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:08%20GMT	https://www.trendyol.com/sr?wb=103076&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr91a7.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:13	732525/732525	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:09%20GMT	https://www.trendyol.com/sr?wb=104616&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/srba14.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:14	750508/750508	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:10%20GMT	https://www.trendyol.com/sr?wb=107801&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr5034.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:14	738198/738198	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:10%20GMT	https://www.trendyol.com/sr?wb=109657&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr8af0.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:15	737306/737306	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:10%20GMT	https://www.trendyol.com/sr?wb=109837&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr99a3.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:15	761565/761565	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:11%20GMT	https://www.trendyol.com/sr?wb=111125&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr9133.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:16	751089/751089	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:11%20GMT	https://www.trendyol.com/sr?wb=111146&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr6631.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:16	729461/729461	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:12%20GMT	https://www.trendyol.com/sr?wb=1259&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr41b3.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:17	740876/740876	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:12%20GMT	https://www.trendyol.com/sr?wb=145333&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sre61c.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:17	735512/735512	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:13%20GMT	https://www.trendyol.com/sr?wb=148213&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr001a.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:18	746553/746553	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:14%20GMT	https://www.trendyol.com/sr?wb=150303&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sra72d.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:18	740336/740336	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:14%20GMT	https://www.trendyol.com/sr?wb=150407&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr905f.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:19	751399/751399	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:15%20GMT	https://www.trendyol.com/sr?wb=150726&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr9003.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:19	738095/738095	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:15%20GMT	https://www.trendyol.com/sr?wb=152480&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr3f2f.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:21	748522/748522	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:16%20GMT	https://www.trendyol.com/sr?wb=163974&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr6c89.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:21	727724/727724	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:17%20GMT	https://www.trendyol.com/sr?wb=164150&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr5eaa.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:22	749012/749012	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:17%20GMT	https://www.trendyol.com/sr?wb=164469&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr6a88.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:22	748884/748884	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:18%20GMT	https://www.trendyol.com/sr?wb=166229&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sra1f1.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:23	894957/894957	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:19%20GMT	https://www.trendyol.com/sr?wb=261&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/srf71c.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:23	728700/728700	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:19%20GMT	https://www.trendyol.com/sr?wb=953&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr1ba1.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:24	726739/726739	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:20%20GMT	https://www.trendyol.com/sr?wb=103046&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sra4e4.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:24	740415/740415	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:20%20GMT	https://www.trendyol.com/sr?wb=107787&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sre719.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:25	745808/745808	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:21%20GMT	https://www.trendyol.com/sr?wb=108124&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/sr8dd0.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
01:01:25	745238/745238	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Jul%202024%2021:00:21%20GMT	https://www.trendyol.com/sr?wb=108676&fl=encoksatanurunler	C:/Users/ASUS%20VivoBook/Desktop/Yeni%20Proje%203/Yeni%20Proje%203/www.trendyol.com/srb99f.html	(from https://www.trendyol.com/sr/?fl=encoksatanurunler)
